"field_name","Point_count_ID","Site","Species_common_name","Est_distance","PC_time","Time_of_day","Audio_visual","Notes"
5417,"18_09_10_1","OP Belian","Spotted Dove",15,"0:06:01","5:11:01 PM","A",NA
5418,"18_09_10_1","OP Belian","Zebra Dove",30,"0:10:45","5:15:45 PM","A",NA
5419,"18_09_10_1","OP Belian","Rufous-tailed Tailorbird",35,"0:11:01","5:16:01 PM","A",NA
5420,"18_09_10_1","OP Belian","Human noise",20,"0:11:30","5:16:30 PM","A",NA
5421,"18_09_10_1","OP Belian","Human noise",20,"0:13:00","5:18:00 PM","A",NA
5422,"18_09_10_1","OP Belian","Yellow-bellied Prinia",6,"0:13:11","5:18:11 PM","A",NA
5423,"18_09_10_1","OP Belian","Bold-striped Tit-babbler",40,"0:17:15","5:22:15 PM","A",NA
5424,"18_09_10_1","OP Belian","Yellow-vented Bulbul",20,"0:17:18","5:22:18 PM","A",NA
5425,"18_09_10_2","OP Belian","Malaysian Pied Fantail",4,"0:00:00","6:00:00 PM","V",NA
5426,"18_09_10_2","OP Belian","Yellow-vented Bulbul",5,"0:00:10","6:00:10 PM","A",NA
5427,"18_09_10_2","OP Belian","Yellow-vented Bulbul",7,"0:00:10","6:00:10 PM","A",NA
5428,"18_09_10_2","OP Belian","Yellow-vented Bulbul",3,"0:00:10","6:00:10 PM","A",NA
5429,"18_09_10_2","OP Belian","Yellow-vented Bulbul",10,"0:00:10","6:00:10 PM","A",NA
5430,"18_09_10_2","OP Belian","Yellow-vented Bulbul",15,"0:00:10","6:00:10 PM","A",NA
5431,"18_09_10_2","OP Belian","Yellow-bellied Prinia",8,"0:00:37","6:00:37 PM","A",NA
5432,"18_09_10_2","OP Belian","Striated Grassbird",15,"0:01:55","6:01:55 PM","A",NA
5433,"18_09_10_2","OP Belian","Yellow-vented Bulbul",10,"0:02:30","6:02:30 PM","V",NA
5434,"18_09_10_2","OP Belian","Yellow-vented Bulbul",10,"0:02:30","6:02:30 PM","V",NA
5435,"18_09_10_2","OP Belian","Yellow-vented Bulbul",10,"0:02:30","6:02:30 PM","V",NA
5436,"18_09_10_2","OP Belian","Yellow-vented Bulbul",10,"0:02:30","6:02:30 PM","V",NA
5437,"18_09_10_2","OP Belian","Yellow-vented Bulbul",10,"0:02:30","6:02:30 PM","V",NA
5438,"18_09_10_2","OP Belian","Yellow-vented Bulbul",10,"0:02:30","6:02:30 PM","V",NA
5439,"18_09_10_2","OP Belian","Yellow-vented Bulbul",10,"0:02:30","6:02:30 PM","V",NA
5440,"18_09_10_2","OP Belian","Yellow-vented Bulbul",10,"0:02:30","6:02:30 PM","V",NA
5441,"18_09_10_2","OP Belian","Yellow-vented Bulbul",10,"0:02:30","6:02:30 PM","V",NA
5442,"18_09_10_2","OP Belian","Yellow-vented Bulbul",10,"0:02:30","6:02:30 PM","V",NA
5443,"18_09_10_2","OP Belian","Yellow-bellied Prinia",11,"0:13:20","6:13:20 PM","A",NA
5444,"18_09_10_3","OP Belian",NA,NA,NA,NA,NA,NA
5445,"18_09_10_4","OP Belian",NA,NA,NA,NA,NA,NA
5446,"18_09_10_5","OP Belian",NA,NA,NA,NA,NA,NA
5447,"18_09_10_6","OP Belian",NA,NA,NA,NA,NA,NA
5675,"18_10_14_1","B1 602","Moustached Babbler",15,"0:00:08","7:20:08 AM","A","also at 19:07; OR RUFOUS-CROWNED?! Sounds more “melodic and not so mournfull” eg around 5:12"
5676,"18_10_14_1","B1 602","Human noise",3,"0:00:17","7:20:17 AM","A",NA
5677,"18_10_14_1","B1 602","Moustached Babbler",15,"0:00:40","7:20:40 AM","A","tjewtjewtjew; also at 1:50; OR RUFOUS-CROWNED?!"
5678,"18_10_14_1","B1 602","Rufous-winged Philentoma",25,"0:01:26","7:21:26 AM","A","also at 1:54"
5679,"18_10_14_1","B1 602","Little Spiderhunter",15,"0:01:38","7:21:38 AM","A",NA
5680,"18_10_14_1","B1 602",NA,NA,"0:04:01","7:24:01 AM","A","Spiderhunter?! 4.8 khz; no similar reference calls"
5681,"18_10_14_1","B1 602","Black-headed Bulbul",20,"0:04:04","7:24:04 AM","A","also at 19:16"
5682,"18_10_14_1","B1 602","Ferruginous Babbler",20,"0:04:40","7:24:40 AM","V",NA
5683,"18_10_14_1","B1 602","Asian Paradise Flycatcher",25,"0:05:50","7:25:50 AM","V",NA
5684,"18_10_14_1","B1 602","Rufous Piculet",20,"0:09:17","7:29:17 AM","V",NA
5685,"18_10_14_1","B1 602","White-crowned Shama",40,"0:09:35","7:29:35 AM","A",NA
5686,"18_10_14_1","B1 602","Human noise",3,"0:11:35","7:31:35 AM","A",NA
5687,"18_10_14_1","B1 602",NA,20,"0:13:50","7:33:50 AM","A","Weet 3 khz irregularly repeated; also at 14:10; 14:22; 14:26; 14:31; 15:11"
5688,"18_10_14_1","B1 602","Orthotomus",30,"0:17:43","7:37:43 AM","A",NA
5689,"18_10_14_1","B1 602","Little Spiderhunter",17,"0:18:35","7:38:35 AM","A",NA
5690,"18_10_14_2","B1 602","Asian Paradise Flycatcher",15,"0:00:00","8:00:00 AM","A","also at 0:36"
5691,"18_10_14_2","B1 602","Moustached Babbler",15,"0:00:32","8:00:32 AM","A","OR RUFOUS-CROWNED?!"
5692,"18_10_14_2","B1 602","Moustached Babbler",20,"0:05:50","8:05:50 AM","A","OR RUFOUS-CROWNED?!"
5693,"18_10_14_2","B1 602","Yellow-bellied Bulbul",18,"0:06:12","8:06:12 AM","A","seen at 0:16:13"
5694,"18_10_14_2","B1 602","Asian Fairy Bluebird",10,"0:11:34","8:11:34 AM","AV","also at 19:50"
5695,"18_10_14_2","B1 602","Black-capped Babbler",15,"0:11:40","8:11:40 AM","A",NA
5696,"18_10_14_2","B1 602","Asian Paradise Flycatcher",13,"0:11:53","8:11:53 AM","V",NA
5697,"18_10_14_2","B1 602","Ferruginous Babbler",18,"0:11:56","8:11:56 AM","A",NA
5698,"18_10_14_2","B1 602","Sooty-capped Babbler",20,"0:14:12","8:14:12 AM","AV","seen at 0:15:28"
5699,"18_10_14_2","B1 602","Spectacled Bulbul",18,"0:14:19","8:14:19 AM","A","also at 14:54; 16:18"
5700,"18_10_14_2","B1 602","Scarlet-rumped Trogon",40,"0:18:16","8:18:16 AM","A","seen at distance of 20m in between point counts"
5701,"18_10_14_2","B1 602","Little Spiderhunter",7,"0:19:02","8:19:02 AM","A",NA
5702,"18_10_14_2","B1 602","Flycatcher",14,NA,NA,"A","small brown, slightly duller but no white chest"
5703,"18_10_14_3","B1 602",NA,NA,NA,NA,NA,NA
5704,"18_10_14_4","B1 602","Little Spiderhunter",20,"0:03:30","10:03:30 AM","A",NA
5705,"18_10_14_4","B1 602","Chestnut-backed Scimitar Babbler",35,"0:18:34","10:18:34 AM","A",NA
5706,"18_10_14_5","B1 602","Chestnut-winged Babbler",40,"0:07:30","11:07:30 AM","A",NA
5707,"18_10_14_6","B1 602","Little Spiderhunter",10,"0:03:09","12:03:09 PM","A",NA
5708,"18_10_14_6","B1 602","Dicaeidae",15,"0:15:09","12:15:09 PM","A","High-pitched tsii repeated, flowerpecker or crimson sunbird?!. 7-9khz"
5709,"18_10_14_7","B1 602",NA,NA,NA,NA,NA,NA
5710,"18_10_17_1","OP3 843","House Gecko",25,"0:03:46","4:06:46 AM","A",NA
5711,"18_10_17_1","OP3 843","Human noise",100,"0:12:44","4:15:44 AM","A","rooster"
5712,"18_10_17_2","OP3 843","Frog",25,"0:00:00","5:00:00 AM","A","Calls throughout PC"
5713,"18_10_17_2","OP3 843","Human noise",100,"0:04:00","5:04:00 AM","A","rooster"
5714,"18_10_17_2","OP3 843","Human noise",100,"0:04:36","5:04:36 AM","A","barking dogs"
5715,"18_10_17_2","OP3 843","Slender-billed Crow",100,"0:13:38","5:13:38 AM","A",NA
5716,"18_10_17_3","OP3 843","Bold-striped Tit-babbler",15,"0:00:00","6:00:00 AM","A",NA
5717,"18_10_17_3","OP3 843","Bold-striped Tit-babbler",15,"0:00:00","6:00:00 AM","A","JA393"
5718,"18_10_17_3","OP3 843","Bold-striped Tit-babbler",15,"0:00:00","6:00:00 AM","A","JA393"
5719,"18_10_17_3","OP3 843","Bold-striped Tit-babbler",15,"0:00:00","6:00:00 AM","A","JA393"
5720,"18_10_17_3","OP3 843","Bold-striped Tit-babbler",25,"0:00:11","6:00:11 AM","A","JA393"
5721,"18_10_17_3","OP3 843","Yellow-bellied Prinia",10,"0:00:22","6:00:22 AM","A","tzeeee; JA393"
5722,"18_10_17_3","OP3 843","Bornean Gibbon",2000,"0:00:40","6:00:40 AM","A",NA
5723,"18_10_17_3","OP3 843","Common Emerald Dove",30,"0:00:41","6:00:41 AM","A",NA
5724,"18_10_17_3","OP3 843","Yellow-vented Bulbul",30,"0:01:54","6:01:54 AM","A","JA393"
5725,"18_10_17_3","OP3 843",NA,25,"0:01:59","6:01:59 AM","A","Babbler-like? Audible at JA393 in the end + JA394,JA395"
5726,"18_10_17_3","OP3 843","Rufous-tailed Tailorbird",30,"0:03:45","6:03:45 AM","A",NA
5727,"18_10_17_3","OP3 843","Bold-striped Tit-babbler",7,"0:05:40","6:05:40 AM","A","JA395"
5728,"18_10_17_3","OP3 843","Bold-striped Tit-babbler",7,"0:05:40","6:05:40 AM","A","JA395"
5729,"18_10_17_3","OP3 843","Bold-striped Tit-babbler",7,"0:05:40","6:05:40 AM","A","JA395"
5730,"18_10_17_3","OP3 843","Rufous-tailed Tailorbird",10,"0:05:57","6:05:57 AM","A",NA
5731,"18_10_17_3","OP3 843","Yellow-bellied Prinia",10,"0:06:29","6:06:29 AM","A",NA
5732,"18_10_17_3","OP3 843","Spotted Dove",25,"0:06:36","6:06:36 AM","A",NA
5733,"18_10_17_3","OP3 843","Human noise",100,"0:07:40","6:07:40 AM","A","rooster"
5734,"18_10_17_3","OP3 843","Human noise",100,"0:09:30","6:09:30 AM","A",NA
5735,"18_10_17_3","OP3 843","Human noise",NA,"0:12:48","6:12:48 AM","A","rooster"
5736,"18_10_17_3","OP3 843","Human noise",NA,"0:14:17","6:14:17 AM","A",NA
5737,"18_10_17_3","OP3 843","Yellow-vented Bulbul",15,"0:15:28","6:15:28 AM","A",NA
5738,"18_10_17_3","OP3 843","Yellow-vented Bulbul",15,"0:15:28","6:15:28 AM","A",NA
5739,"18_10_17_3","OP3 843","Malaysian Pied Fantail",8,"0:17:09","6:17:09 AM","A",NA
5740,"18_10_17_3","OP3 843","Slender-billed Crow",300,"0:17:47","6:17:47 AM","A",NA
5741,"18_10_17_3","OP3 843","Slender-billed Crow",300,"0:17:47","6:17:47 AM","A",NA
5742,"18_10_17_4","OP3 843","Bold-striped Tit-babbler",50,"0:00:00","7:00:00 AM","A",NA
5743,"18_10_17_4","OP3 843","Bold-striped Tit-babbler",50,"0:00:00","7:00:00 AM","A",NA
5744,"18_10_17_4","OP3 843","Bold-striped Tit-babbler",50,"0:00:00","7:00:00 AM","A",NA
5745,"18_10_17_4","OP3 843","Bold-striped Tit-babbler",50,"0:00:00","7:00:00 AM","A",NA
5746,"18_10_17_4","OP3 843","Malaysian Pied Fantail",15,"0:00:30","7:00:30 AM","A",NA
5747,"18_10_17_4","OP3 843",NA,30,"0:00:43","7:00:43 AM","A","also at 0:49; the babbler-like species"
5748,"18_10_17_4","OP3 843","House Gecko",10,"0:01:47","7:01:47 AM","A",NA
5749,"18_10_17_4","OP3 843","Yellow-vented Bulbul",25,"0:02:14","7:02:14 AM","A",NA
5750,"18_10_17_4","OP3 843","Yellow-vented Bulbul",25,"0:02:14","7:02:14 AM","A",NA
5751,"18_10_17_4","OP3 843","Rufous-tailed Tailorbird",30,"0:02:19","7:02:19 AM","A",NA
5752,"18_10_17_4","OP3 843","Common Emerald Dove",40,"0:02:48","7:02:48 AM","A",NA
5753,"18_10_17_4","OP3 843","Rufous-tailed Tailorbird",20,"0:03:24","7:03:24 AM","A",NA
5754,"18_10_17_4","OP3 843","Bold-striped Tit-babbler",10,"0:03:49","7:03:49 AM","A",NA
5755,"18_10_17_4","OP3 843","Bold-striped Tit-babbler",10,"0:03:49","7:03:49 AM","A",NA
5756,"18_10_17_4","OP3 843","Human noise",5,"0:05:46","7:05:46 AM","A",NA
5757,"18_10_17_4","OP3 843","Little Spiderhunter",10,"0:07:48","7:07:48 AM","A",NA
5758,"18_10_17_4","OP3 843","Human noise",10,"0:09:05","7:09:05 AM","A","people along roadside"
5759,"18_10_17_4","OP3 843","Bornean Gibbon",2000,"0:14:04","7:14:04 AM","A",NA
5760,"18_10_17_5","OP3 843","Yellow-bellied Prinia",15,"0:00:10","8:00:10 AM","A","tzeee"
5761,"18_10_17_5","OP3 843","Rufous-tailed Tailorbird",30,"0:00:20","8:00:20 AM","A",NA
5762,"18_10_17_5","OP3 843","Bold-striped Tit-babbler",30,"0:00:25","8:00:25 AM","A",NA
5763,"18_10_17_5","OP3 843","Bold-striped Tit-babbler",30,"0:00:25","8:00:25 AM","A",NA
5764,"18_10_17_5","OP3 843","House Gecko",10,"0:00:46","8:00:46 AM","A","also at 4:13/5:04/17:53"
5765,"18_10_17_5","OP3 843","Yellow-bellied Prinia",40,"0:01:29","8:01:29 AM","A",NA
5766,"18_10_17_5","OP3 843","Yellow-vented Bulbul",17,"0:01:52","8:01:52 AM","A","also at 7:02"
5767,"18_10_17_5","OP3 843","Human noise",7,"0:02:08","8:02:08 AM","A",NA
5768,"18_10_17_5","OP3 843","Human noise",7,"0:02:39","8:02:39 AM","A",NA
5769,"18_10_17_5","OP3 843","Spotted Dove",40,"0:03:25","8:03:25 AM","A","also at 11:50"
5770,"18_10_17_5","OP3 843","Malaysian Pied Fantail",12,"0:05:17","8:05:17 AM","A",NA
5771,"18_10_17_5","OP3 843","Human noise",30,"0:09:34","8:09:34 AM","A",NA
5772,"18_10_17_5","OP3 843","Dicaeidae",17,"0:10:14","8:10:14 AM","A","Tsitsi-tsi-si, down the scale four notes; 1st: 9khz; 2nd 9khz; 3rd c. 7khz; 4th 6khz"
5773,"18_10_17_5","OP3 843","Yellow-bellied Prinia",25,"0:10:19","8:10:19 AM","A",NA
5774,"18_10_17_5","OP3 843","Common Emerald Dove",30,"0:11:04","8:11:04 AM","A","JA396"
5775,"18_10_17_5","OP3 843","Rufous-tailed Tailorbird",18,"0:14:04","8:14:04 AM","A",NA
5776,"18_10_17_5","OP3 843",NA,20,"0:14:07","8:14:07 AM","A","woodpecker’ish sound, but it’s not a WP. 2.5khz, 2.7s. Hearing this sound only in OP, could it be the Tailorbird?"
5777,"18_10_17_5","OP3 843","Yellow-bellied Prinia",15,"0:14:43","8:14:43 AM","A","alarm call (?)"
5778,"18_10_17_5","OP3 843","Yellow-vented Bulbul",20,"0:15:56","8:15:56 AM","A",NA
5779,"18_10_17_5","OP3 843",NA,30,"0:16:50","8:16:50 AM","A","JA395"
5780,"18_10_17_5","OP3 843","Human noise",NA,"0:19:06","8:19:06 AM","A",NA
5781,"18_10_17_5","OP3 843",NA,30,"0:19:18","8:19:18 AM","A","Also 19:47: melodic! Oriental Magpie Robin or Shama?"
5782,"18_10_17_6","OP3 843","Crimson Sunbird",10,"0:00:12","9:00:12 AM","A",NA
5783,"18_10_17_6","OP3 843","Bold-striped Tit-babbler",20,"0:00:47","9:00:47 AM","A",NA
5784,"18_10_17_6","OP3 843","Bold-striped Tit-babbler",20,"0:00:47","9:00:47 AM","A","Also 2:46"
5785,"18_10_17_6","OP3 843","Orthotomus",10,"0:00:53","9:00:53 AM","A",NA
5786,"18_10_17_6","OP3 843","Malaysian Pied Fantail",20,"0:01:34","9:01:34 AM","A","also at 3:45"
5787,"18_10_17_6","OP3 843","Yellow-vented Bulbul",30,"0:01:58","9:01:58 AM","A","Also 2:44"
5788,"18_10_17_6","OP3 843","Dicaeidae",30,"0:02:07","9:02:07 AM","A","Tsitsi-tsi-si, down the scale four notes; 1st: 9khz; 2nd 9khz; 3rd c. 7khz; 4th 6khz"
5789,"18_10_17_6","OP3 843","Human noise",NA,"0:03:38","9:03:38 AM","A",NA
5790,"18_10_17_6","OP3 843","Yellow-vented Bulbul",12,"0:03:46","9:03:46 AM","A",NA
5791,"18_10_17_6","OP3 843","Yellow-vented Bulbul",12,"0:03:46","9:03:46 AM","A",NA
5792,"18_10_17_6","OP3 843","Yellow-bellied Prinia",17,"0:03:57","9:03:57 AM","A",NA
5793,"18_10_17_6","OP3 843","Yellow-bellied Prinia",17,"0:03:57","9:03:57 AM","A",NA
5794,"18_10_17_6","OP3 843","Bornean Gibbon",2000,"0:04:06","9:04:06 AM","A","Also 4:19; 4:28; 4:59; 5:31"
5795,"18_10_17_6","OP3 843","Greater Coucal",50,"0:04:10","9:04:10 AM","A",NA
5796,"18_10_17_6","OP3 843","Rufous-tailed Tailorbird",50,"0:04:26","9:04:26 AM","A","also at 4:53; 5:42"
5797,"18_10_17_6","OP3 843","Bold-striped Tit-babbler",15,"0:05:28","9:05:28 AM","A","also at 4:54; also at 5:37"
5798,"18_10_17_6","OP3 843","Rufous-tailed Tailorbird",20,"0:06:17","9:06:17 AM","A",NA
5799,"18_10_17_6","OP3 843","Frog",15,"0:06:50","9:06:50 AM","A",NA
5800,"18_10_17_6","OP3 843","Malaysian Pied Fantail",9,"0:09:23","9:09:23 AM","V",NA
5801,"18_10_17_6","OP3 843","House Gecko",15,"0:09:43","9:09:43 AM","A",NA
5802,"18_10_17_6","OP3 843","Bornean Gibbon",2000,"0:12:48","9:12:48 AM","A",NA
5803,"18_10_17_6","OP3 843","Slender-billed Crow",150,"0:14:13","9:14:13 AM","A",NA
5804,"18_10_18_1","OP Belian","Frog",20,"0:01:40","11:01:40 PM","A","krkrkrkrkr"
5805,"18_10_18_1","OP Belian","House Gecko",7,"0:14:13","11:14:13 PM","A",NA
5806,"18_10_18_2","OP Belian","House Gecko",7,"0:07:10","12:07:10 AM","A",NA
5807,"18_10_18_2","OP Belian","Frog",15,"0:10:43","12:10:43 AM","A","krkrkrkrkr"
5808,"18_10_18_3","OP Belian","Frog",15,"0:17:35","1:17:35 AM","A","krkrkrkrkr"
5809,"18_10_18_4","OP Belian",NA,NA,NA,NA,NA,NA
5810,"18_10_18_5","OP Belian","House Gecko",7,"0:01:14","3:01:14 AM","A","also at 9:45"
5811,"18_10_18_5","OP Belian",NA,NA,"0:16:28","3:16:28 AM","A","whiwhi faint"
5812,"18_10_18_6","OP Belian","Frog",NA,"0:00:05","4:00:05 AM","A","krkrkrkrkr"
5813,"18_10_19_1","OP Belian","House Gecko",10,"0:02:39","5:07:39 AM","A",NA
5814,"18_10_19_1","OP Belian","House Gecko",15,"0:02:49","5:07:49 AM","A","also at 6:30/10:51"
5815,"18_10_19_1","OP Belian","House Gecko",7,"0:03:43","5:08:43 AM","A","also at 10:15/11:29/19:30"
5816,"18_10_19_1","OP Belian",NA,6,"0:13:35","5:18:35 AM","A","??? frog?"
5817,"18_10_19_1","OP Belian","Frog",20,NA,NA,"A","krkrkrkrkr"
5818,"18_10_19_2","OP Belian","Human noise",100,"0:00:48","6:00:48 AM","A","rooster; also at 18:20"
5819,"18_10_19_2","OP Belian","Greater Coucal",60,"0:01:12","6:01:12 AM","A",NA
5820,"18_10_19_2","OP Belian","Lesser Coucal",70,"0:03:17","6:03:17 AM","A",NA
5821,"18_10_19_2","OP Belian","Dusky Munia",7,"0:03:18","6:03:18 AM","V",NA
5822,"18_10_19_2","OP Belian","Yellow-vented Bulbul",8,"0:04:17","6:04:17 AM","V",NA
5823,"18_10_19_2","OP Belian","Yellow-vented Bulbul",8,"0:04:17","6:04:17 AM","V",NA
5824,"18_10_19_2","OP Belian","Yellow-vented Bulbul",8,"0:04:17","6:04:17 AM","V",NA
5825,"18_10_19_2","OP Belian","Yellow-vented Bulbul",8,"0:04:17","6:04:17 AM","V",NA
5826,"18_10_19_2","OP Belian","Yellow-vented Bulbul",8,"0:04:17","6:04:17 AM","V",NA
5827,"18_10_19_2","OP Belian","Yellow-vented Bulbul",8,"0:04:17","6:04:17 AM","V",NA
5828,"18_10_19_2","OP Belian","Yellow-vented Bulbul",8,"0:04:17","6:04:17 AM","V",NA
5829,"18_10_19_2","OP Belian","Yellow-vented Bulbul",8,"0:04:17","6:04:17 AM","V",NA
5830,"18_10_19_2","OP Belian","Slender-billed Crow",300,"0:05:03","6:05:03 AM","A",NA
5831,"18_10_19_2","OP Belian","Yellow-vented Bulbul",15,"0:10:14","6:10:14 AM","V",NA
5832,"18_10_19_2","OP Belian","Yellow-vented Bulbul",15,"0:10:14","6:10:14 AM","V",NA
5833,"18_10_19_2","OP Belian","Yellow-vented Bulbul",15,"0:10:14","6:10:14 AM","V",NA
5834,"18_10_19_2","OP Belian","Yellow-vented Bulbul",15,"0:10:14","6:10:14 AM","V",NA
5835,"18_10_19_2","OP Belian","Yellow-vented Bulbul",15,"0:10:14","6:10:14 AM","V",NA
5836,"18_10_19_2","OP Belian","Yellow-vented Bulbul",15,"0:10:14","6:10:14 AM","V",NA
5837,"18_10_19_2","OP Belian","Yellow-vented Bulbul",15,"0:10:14","6:10:14 AM","V",NA
5838,"18_10_19_2","OP Belian","Yellow-vented Bulbul",15,"0:10:14","6:10:14 AM","V",NA
5839,"18_10_19_2","OP Belian","Yellow-vented Bulbul",15,"0:10:14","6:10:14 AM","V",NA
5840,"18_10_19_2","OP Belian","Yellow-vented Bulbul",15,"0:10:14","6:10:14 AM","V",NA
5841,"18_10_19_2","OP Belian","Yellow-vented Bulbul",15,"0:10:14","6:10:14 AM","V",NA
5842,"18_10_19_2","OP Belian","Yellow-vented Bulbul",15,"0:10:14","6:10:14 AM","V",NA
5843,"18_10_19_2","OP Belian","Spotted Dove",17,"0:10:52","6:10:52 AM","V",NA
5844,"18_10_19_2","OP Belian","Rufous-tailed Tailorbird",20,"0:10:58","6:10:58 AM","A",NA
5845,"18_10_19_2","OP Belian","House Gecko",7,"0:14:20","6:14:20 AM","A",NA
5846,"18_10_19_2","OP Belian","Bold-striped Tit-babbler",NA,NA,NA,"A",NA
5847,"18_10_19_2","OP Belian","Bold-striped Tit-babbler",NA,NA,NA,"A",NA
5848,"18_10_19_2","OP Belian","Bold-striped Tit-babbler",NA,NA,NA,"A",NA
5849,"18_10_19_2","OP Belian","Bold-striped Tit-babbler",NA,NA,NA,"A",NA
5850,"18_10_19_2","OP Belian","Malaysian Pied Fantail",20,NA,NA,"A",NA
5851,"18_10_19_2","OP Belian","Spotted Dove",30,NA,NA,"A",NA
5852,"18_10_19_2","OP Belian","Yellow-bellied Prinia",NA,NA,NA,"A",NA
5853,"18_10_19_2","OP Belian","Yellow-bellied Prinia",NA,NA,NA,"A",NA
5854,"18_10_19_2","OP Belian","Yellow-vented Bulbul",NA,NA,NA,"A",NA
5855,"18_10_19_2","OP Belian","Yellow-vented Bulbul",NA,NA,NA,"A",NA
5856,"18_10_19_2","OP Belian","Yellow-vented Bulbul",NA,NA,NA,"A",NA
5857,"18_10_19_2","OP Belian","Yellow-vented Bulbul",NA,NA,NA,"A",NA
5858,"18_10_19_2","OP Belian","Yellow-vented Bulbul",NA,NA,NA,"A",NA
5859,"18_10_19_2","OP Belian","Yellow-vented Bulbul",NA,NA,NA,"A",NA
5860,"18_10_19_2","OP Belian","Yellow-vented Bulbul",NA,NA,NA,"A",NA
5861,"18_10_19_3","OP Belian","Bold-striped Tit-babbler",15,"0:00:11","7:00:11 AM","A",NA
5862,"18_10_19_3","OP Belian","Bold-striped Tit-babbler",15,"0:00:11","7:00:11 AM","A",NA
5863,"18_10_19_3","OP Belian",NA,15,"0:00:20","7:00:20 AM","A","pritpritprit also at 14:55"
5864,"18_10_19_3","OP Belian","Human noise",100,"0:00:25","7:00:25 AM","A","rooster; also at 1:57"
5865,"18_10_19_3","OP Belian","Bold-striped Tit-babbler",50,"0:00:56","7:00:56 AM","A",NA
5866,"18_10_19_3","OP Belian","Spotted Dove",40,"0:01:51","7:01:51 AM","A",NA
5867,"18_10_19_3","OP Belian","Yellow-bellied Prinia",10,"0:03:00","7:03:00 AM","A",NA
5868,"18_10_19_3","OP Belian","Yellow-vented Bulbul",30,"0:04:30","7:04:30 AM","V",NA
5869,"18_10_19_3","OP Belian","Yellow-vented Bulbul",30,"0:04:30","7:04:30 AM","V",NA
5870,"18_10_19_3","OP Belian","Yellow-vented Bulbul",30,"0:04:30","7:04:30 AM","V",NA
5871,"18_10_19_3","OP Belian","Bold-striped Tit-babbler",12,"0:04:50","7:04:50 AM","A",NA
5872,"18_10_19_3","OP Belian","Human noise",2,"0:05:55","7:05:55 AM","A",NA
5873,"18_10_19_3","OP Belian","Bornean Gibbon",2000,"0:06:39","7:06:39 AM","A",NA
5874,"18_10_19_3","OP Belian","Malaysian Pied Fantail",15,"0:09:12","7:09:12 AM","A",NA
5875,"18_10_19_3","OP Belian","Swallow",18,"0:10:02","7:10:02 AM","A",NA
5876,"18_10_19_3","OP Belian","House Gecko",7,"0:12:36","7:12:36 AM","A",NA
5877,"18_10_19_3","OP Belian","Frog",10,"0:12:56","7:12:56 AM","A","krkrkrkrkr"
5878,"18_10_19_3","OP Belian","Yellow-vented Bulbul",20,"0:13:00","7:13:00 AM","V",NA
5879,"18_10_19_3","OP Belian","Yellow-vented Bulbul",20,"0:13:00","7:13:00 AM","V",NA
5880,"18_10_19_3","OP Belian","Yellow-vented Bulbul",20,"0:13:00","7:13:00 AM","V",NA
5881,"18_10_19_3","OP Belian","Yellow-vented Bulbul",20,"0:13:00","7:13:00 AM","V",NA
5882,"18_10_19_3","OP Belian","Yellow-vented Bulbul",20,"0:13:00","7:13:00 AM","V",NA
5883,"18_10_19_3","OP Belian","Spotted Dove",15,"0:16:43","7:16:43 AM","A",NA
5884,"18_10_19_3","OP Belian","Swift",15,"0:18:19","7:18:19 AM","V",NA
5885,"18_10_19_3","OP Belian","Lesser Coucal",70,NA,NA,"A",NA
5886,"18_10_19_3","OP Belian","Yellow-vented Bulbul",NA,NA,NA,"A",NA
5887,"18_10_19_3","OP Belian","Yellow-vented Bulbul",NA,NA,NA,"A",NA
5888,"18_10_19_3","OP Belian","Yellow-vented Bulbul",15,NA,NA,"V",NA
5889,"18_10_19_3","OP Belian","Yellow-vented Bulbul",15,NA,NA,"V",NA
5890,"18_10_19_4","OP Belian","Yellow-bellied Prinia",10,"0:00:00","8:00:00 AM","A",NA
5891,"18_10_19_4","OP Belian","Human noise",NA,"0:00:24","8:00:24 AM","A",NA
5892,"18_10_19_4","OP Belian","Yellow-vented Bulbul",15,"0:00:32","8:00:32 AM","V",NA
5893,"18_10_19_4","OP Belian","Yellow-vented Bulbul",15,"0:00:32","8:00:32 AM","V",NA
5894,"18_10_19_4","OP Belian","Yellow-vented Bulbul",15,"0:00:32","8:00:32 AM","V",NA
5895,"18_10_19_4","OP Belian","Bold-striped Tit-babbler",10,"0:00:51","8:00:51 AM","A",NA
5896,"18_10_19_4","OP Belian","Malaysian Pied Fantail",15,"0:00:54","8:00:54 AM","A",NA
5897,"18_10_19_4","OP Belian","Spotted Dove",40,"0:01:28","8:01:28 AM","A",NA
5898,"18_10_19_4","OP Belian","Bold-striped Tit-babbler",15,"0:01:39","8:01:39 AM","A",NA
5899,"18_10_19_4","OP Belian","Bold-striped Tit-babbler",15,"0:01:39","8:01:39 AM","A",NA
5900,"18_10_19_4","OP Belian","Yellow-vented Bulbul",20,"0:01:59","8:01:59 AM","A",NA
5901,"18_10_19_4","OP Belian","Malaysian Pied Fantail",10,"0:02:04","8:02:04 AM","A",NA
5902,"18_10_19_4","OP Belian","Rufous-tailed Tailorbird",40,"0:04:45","8:04:45 AM","A",NA
5903,"18_10_19_4","OP Belian","Lesser Coucal",60,"0:06:16","8:06:16 AM","A",NA
5904,"18_10_19_4","OP Belian","Lonchura",20,"0:07:07","8:07:07 AM","A",NA
